date,champion_trend_following_v4,adaptive_ensemble,defensive_growth,factor_rotation,risk_parity,dynamic_champion_switcher_weights,etf_only_robust_portfolio,gtaa_dual_momentum_weights,blended_champion_weights_alpha_1.0,blended_champion_weights_alpha_0.9,blended_champion_weights_alpha_0.8,blended_champion_weights_alpha_0.7,blended_champion_weights_alpha_0.6,blended_champion_weights_alpha_0.5
2019-08-02,34224.34854495647,39994.012303606476,44841.5002477749,18013.68062420288,18169.39500515859,55642.75573477581,15644.666416215296,15021.907205325198,49713.02901827154,49496.56726788402,49651.12141440676,49003.77421450379,47887.586152340344,46375.053066510416
2019-08-05,33005.193624297615,38651.98822627424,43586.799849479816,18005.763525293285,17930.640572107295,53704.34176883354,15454.918010066838,15011.764091081486,47942.12945333552,47743.956703451026,47903.64941840644,47289.264040129965,46222.050120098866,44771.699017173036
2019-08-06,33493.61501294562,39297.539825400454,44150.02264187989,18077.286061722247,18075.200550837,54536.43273515331,15566.880051446107,15161.29325516899,48666.354087281594,48471.757188234355,48640.74209691239,48023.92246121575,46947.22113777796,45481.1982256192
2019-08-07,33597.71201714915,39491.788164513986,44348.2558348518,18095.029319060024,18116.97900460146,54753.17835543,15593.050821155522,15267.644444179125,48849.29400042224,48660.32584347844,48836.204383917,48222.921380847605,47147.50296151742,45680.66198947831
2019-08-08,34390.439353827496,41064.02400087961,45154.379234327425,18154.044127375128,18313.092390040558,56474.590338580376,15699.691145530282,15411.232541923038,50274.33412965938,50142.18354148861,50383.20114270081,49806.96386519979,48749.09028431213,47281.51837929171
2019-08-09,34115.02059399238,40816.16597290021,44820.16819208402,18128.46357500256,18246.224922142592,55990.310795254976,15659.970894045682,15337.03522140653,49801.20502155754,49689.17131541968,49946.55138836871,49393.20425473792,48361.205946617105,46921.46663650596
2019-08-12,33790.99885582324,40153.07849086401,44466.27471562545,18153.40559009993,18172.948675376814,55212.792700298756,15675.675147032118,15440.011631419042,49129.00287934289,49002.12620634604,49239.360597618455,48677.9141745366,47646.12904987149,46214.27561586035
2019-08-13,34241.34541074545,40838.289082909694,45241.867115444926,18150.940556568286,18287.53011668043,56179.70675620363,15680.054922004376,15499.010067851877,50062.53812226922,49920.164848972,50149.7570135888,49566.908817838164,48506.29924564591,47039.61241801906
2019-08-14,33474.39361823723,39683.92525249089,44210.512995865196,18129.05719848027,18061.96183354392,54372.0038709614,15688.855306908417,15505.568125755213,48445.92986852711,48335.52188122197,48583.200424072566,48041.77382399656,47034.88542882061,45631.72011677809
2019-08-15,33486.29877437967,39740.023309221375,44249.806148396536,18219.258960713756,18129.98759542044,54407.03106752446,15778.728243765783,15593.570076104439,48481.776969439576,48375.15764751553,48626.82916520719,48088.534008185394,47084.06433924753,45682.58391238659
2019-08-16,33819.224950710115,40386.90026742993,44803.494476041684,18233.671454947424,18251.163813227264,55345.798149736496,15779.523237145308,15597.251953294155,49299.20772854169,49186.31945944676,49438.26582718208,48887.53597838878,47863.36489468297,46436.06776077317
2019-08-19,34090.18639229909,40843.017715580085,45297.66738832221,18222.56301721985,18335.59336089226,56096.49651646901,15730.572022149716,15538.757277586672,49966.11170425963,49837.94246175911,50078.00066131507,49506.824304975795,48458.06034747065,47002.62078945114
2019-08-20,33916.8196328622,40530.50219704236,45100.48179818449,18235.8387282499,18279.882678364564,55606.12933778905,15768.87615914377,15596.068698912975,49522.90874647297,49405.6039608125,49652.12973206304,49093.26636997227,48059.74789346173,46621.897420340145
2019-08-21,34100.92227213418,40968.26929045845,45398.15503736923,18234.561373742334,18341.536520603095,56148.891959213346,15758.050990643233,15588.254914712967,49999.17629241916,49890.35506576867,50147.67037073958,49590.470592336234,48552.73910138285,47105.53186082849
2019-08-22,34032.56978941339,40911.08669898517,45236.0062859738,18221.920814163506,18330.649896535,55981.63472928992,15726.419647457193,15523.466822009515,49822.23927002744,49731.31746809142,50003.08610382091,49460.72089386413,48437.14133907209,47003.24974534191
2019-08-23,33394.518852074696,39574.68393314024,44188.10034520838,18215.383351057902,18122.139323204014,54151.72459126766,15765.18277909583,15556.40566263243,48160.75371894064,48078.403924043436,48345.97827655869,47825.783067101904,46839.67014407691,45456.20627320916
2019-08-26,33663.7797281508,40129.55721242115,44673.92840389223,18241.651246677753,18228.890587141814,54914.991335026505,15787.698910578765,15610.948177313063,48844.7463789682,48760.96964279248,49031.202007672924,48502.38338980964,47501.25898991452,46097.35414521957
2019-08-27,33599.20088407881,40035.235301474284,44663.19931220828,18271.634955888654,18225.51549148984,54724.82227314038,15858.802870663601,15732.992550927307,48670.125120441175,48596.66515839187,48874.65424988142,48354.97703998693,47363.29716218062,45968.96211340759
2019-08-28,33671.32582235495,40260.409979317534,44709.27526631585,18293.307616231472,18286.346100115472,55024.38394493231,15879.312015512314,15742.826652754906,48872.49685155674,48811.350345757615,49101.25626683418,48588.19825263571,47599.37372426991,46204.55642784303
2019-08-29,33988.840459079125,40831.71105639067,45282.952216113015,18305.80987443277,18395.928539761302,55902.02186367914,15883.172832891074,15761.222869704898,49766.06007873224,49668.27116512054,49933.21706675681,49386.11317192649,48359.62304032402,46924.40075333513
2019-08-30,33970.701118447585,40779.881665608526,45252.26234762983,18305.157981687407,18403.801916398606,55807.671081138375,15880.318845682796,15736.843538931491,49717.68007785652,49617.029849030085,49879.314647747444,49330.867481567184,48303.94968046834,46869.0893219813
2019-09-03,33738.48586366882,40447.18526227773,44824.9915283995,18316.882774583035,18377.16014594396,55217.49102241564,15918.13083812162,15747.910925740345,49048.22253983771,48998.65551527748,49299.54622200199,48792.474033012826,47805.651027637345,46409.82465256383
2019-09-04,33975.87670633974,40869.59668532653,45312.2284261077,18357.215665721385,18480.44682678597,55981.78311197914,15983.129939830325,15795.82580432309,49728.29064797159,49646.89967136747,49925.84353676206,49390.76200052292,48373.84303070125,46946.379108008616
2019-09-05,34395.967064418495,41354.21793495558,45839.60767117473,18194.12095636799,18543.858407294356,57117.030397559436,15865.784856025331,15533.996949691642,50811.166562533246,50647.39233709001,50861.61164898743,50255.53968121174,49168.08170750181,47671.64951702051
2019-09-06,34285.17718334583,41082.722327473726,45709.9165979632,18168.680128460222,18542.399353386354,56800.516555879854,15868.458172867246,15532.471968798474,50527.55923142782,50356.04418490528,50561.651586929394,49952.88774651223,48866.65500373919,47374.87341525033
2019-09-09,34279.444933079794,40949.73427682486,45536.871869035436,18102.613293288425,18497.23246285925,56800.45711110008,15777.98438517624,15387.492024105832,50517.62886823898,50320.70120413347,50503.968094063086,49876.77535863634,48775.78612891104,47272.732511008966
2019-09-10,34232.90617778233,40784.483368169575,45375.6578847275,18007.162121523805,18451.66287966798,56708.21214537618,15675.210529745207,15215.586291370062,50402.17981599638,50191.57821326015,50361.98106162896,49725.75947771792,48618.728710739604,47112.390069057365
2019-09-11,34399.228230677654,41029.72790794419,45721.79361170587,18021.765386015803,18529.265471419894,57221.572093806084,15705.458168035324,15230.830961854868,50816.048748088855,50586.068476384185,50742.3114869827,50087.780664944265,48960.95311270119,47433.83533492885
2019-09-12,34505.62356213977,41254.77186831104,45853.75177250796,18011.292144061506,18554.920087198043,57477.22172534783,15698.848125339566,15195.34699289552,51077.75120421299,50848.81197134444,51007.96146513548,50351.941634762064,49220.94501626277,47687.32753513286
2019-09-13,34434.950000890385,41077.598496966086,45601.63113401996,17903.82467199061,18484.599819982715,57326.935056499904,15578.010713860594,14997.486218507049,50927.905803611335,50687.291889863416,50835.386983743956,50172.6628542849,49038.17647830764,47503.94760283905
2019-09-16,34284.82901319877,41027.84378502656,45533.642412214554,17970.57397429741,18478.118815626796,57123.53912826679,15598.406515595256,15124.681693836621,50624.81634450817,50419.48672409812,50596.999523832215,49965.21967655351,48860.89037468333,47355.26742346534
2019-09-17,34387.79327308259,41288.578550256236,45720.44985218326,17999.836225821367,18535.16115437097,57376.77864926603,15650.779322052846,15175.597385785706,50836.18311463165,50644.277106840935,50835.98965349348,50213.64061884449,49115.22699270103,47612.17264512067
2019-09-18,34380.85417527811,41368.99101662361,45848.350837385784,17975.685352178487,18538.552556044462,57421.3508934663,15661.139078273758,15168.82454374693,50825.194505072745,50647.242096549795,50852.11813736343,50241.82851773091,49154.12803295848,47660.27874063235
2019-09-19,34420.212910912334,41515.915321043,46044.731878081875,17994.23431682229,18555.282861022046,57550.35639008602,15662.937659740432,15206.323156331457,50902.7880703384,50737.35519028325,50954.751820792946,50354.61506984817,49275.04556652679,47787.26538200564
2019-09-20,34175.52616566656,41204.30646536392,45731.32657861542,18085.526060240078,18532.76847560003,57039.332696142126,15644.118588463336,15361.854611397,50441.05008211251,50286.879148366264,50511.66195628665,49925.504368451475,48863.30184141235,47395.50805226854
2019-09-23,34168.84760011777,41182.02040959229,45734.84372281592,18120.2477807582,18543.615569198068,57073.08131123218,15632.564249288444,15395.721556691617,50429.49229764747,50273.8235481917,50496.75553757375,49909.058188722214,48845.559670344446,47376.77404898975
2019-09-24,33733.90965240037,40789.41310117531,45404.65865638387,18183.198269900637,18477.35242346577,56253.54036767544,15694.369335813377,15511.004596727249,49635.06040649168,49519.00204623911,49774.31482395174,49228.884135038046,48211.702053572924,46791.66203394714
2019-09-25,34173.90866799617,41165.42341816418,45763.31490995611,18059.004428198867,18522.648689100173,56943.27923109521,15611.808236580284,15307.19064452472,50282.63954422874,50146.09697888624,50385.57778038123,49814.59516085659,48766.84938469141,47312.54259822694
2019-09-26,33953.72509344683,41050.57842364509,45718.894885677226,18076.90110147688,18535.030983590746,56692.42195454357,15643.173628834018,15350.444336438275,49961.28607409976,49843.48535416232,50099.51911570387,49549.61491641438,48524.945162438344,47094.87253892506
2019-09-27,33563.94083798545,40703.135701012,45368.30107381585,18073.002447921626,18467.775338506766,56009.53849580516,15610.624710369342,15345.421872382809,49369.28627723986,49270.18004444374,49540.55980846771,49013.797150829174,48016.77023998468,46617.65922594593
2019-09-30,33778.187650186446,40969.16709766849,45735.70443995348,18026.492188263866,18525.271850171535,56459.90290166178,15590.664269548022,15286.155375505447,49704.94097066245,49609.17192860529,49884.7038770247,49353.3175922826,48347.93775074491,46937.713220327496
2019-10-01,33424.38989111978,40774.65410471985,45472.843145562845,18059.186047422932,18419.733249270008,55856.71315339148,15562.286703149855,15321.53299488166,49184.70152998737,49118.21441968276,49419.4769714258,48921.2210600532,47952.26395426093,46580.41438109098
2019-10-02,32916.86394992459,40384.45515651854,44848.88282192744,18039.432273940034,18326.631738579934,55245.15965881141,15512.44788071118,15370.990330258559,48426.274690786035,48389.84688094907,48715.78657380165,48253.409483548276,47325.828417676494,45999.181310079686
2019-10-03,33358.0974409072,40768.46674007795,45270.41737627057,18116.791906556962,18415.920077378767,55813.08273733429,15590.575879278036,15490.774331549479,49076.2072750734,49020.306748459574,49331.393216650926,48844.26641381682,47886.7953861245,46526.421938882
2019-10-04,33804.66428146362,41200.31213072683,45859.694164361914,18185.188269016224,18514.37445931005,56442.349462695725,15685.703155522488,15560.21385317224,49737.18793489407,49666.32074510297,49967.22903598316,49459.71262164638,48476.368200599434,47085.85383847904
2019-10-07,33707.74804912403,41010.208296279794,45705.84397700761,18133.02373115845,18474.61122666644,56232.70377525418,15621.733834997287,15462.54180202376,49594.59397739515,49517.21106724608,49810.456362455094,49297.841343011314,48310.27689769189,46917.00678251209
2019-10-08,33172.787762262706,40744.22104322094,45262.92213198437,18110.91840854711,18405.49971327764,55709.46370827801,15585.89861801972,15493.317482438979,48807.50080871914,48777.81624894856,49113.428225169075,48654.250911166164,47724.916836468205,46392.558563437255
2019-10-09,33577.35533878569,40980.46978542035,45753.55389984781,18114.231966436688,18458.78370267724,56147.47962242724,15592.938737607654,15479.399282245105,49405.828285605494,49343.92215555041,49651.431358164285,49155.60296044012,48185.75086980316,46810.52181906381
2019-10-10,33792.88338094582,41011.532730931016,46000.05305627779,18078.421872213414,18453.912434584687,56289.03485767312,15533.633059367507,15367.271456817316,49735.77107625533,49643.10279940108,49922.20216640772,49393.95506068687,48390.52042567198,46981.629874499275
2019-10-11,34286.98280414361,41165.901974961496,46460.85371910194,18027.271778034043,18459.77659568121,56732.38927934877,15475.626336835618,15274.227799919205,50506.533848651074,50351.0373102669,50573.11594432309,49978.34162676851,48905.29592959884,47426.01640873925
2019-10-14,34308.79103049679,41171.09653641633,46426.156702099695,18042.42771519851,18475.39887695302,56750.88010319083,15484.325753088282,15333.199905079033,50546.18894371477,50386.997636880194,50605.28684953097,50006.348012123744,48929.1832447913,47445.95340278534
2019-10-15,34806.467943874595,41347.21448846191,46753.00392591432,18016.093456651408,18490.45582806788,57166.92976622505,15433.372604180839,15243.528214341837,51378.736878194875,51148.064534425626,51302.32505416954,50630.346321797915,49477.981425501195,47919.75419376039
2019-10-16,34725.07777473859,41312.087197454304,46560.849929740245,18035.17717866932,18485.33063881301,57122.4345792163,15450.173855617813,15279.06323122459,51248.68320254301,51027.497049212994,51190.271089486625,50528.46260476755,49386.85810812057,47839.610379059755
2019-10-17,34807.899153680555,41373.37727098183,46526.34187209538,18042.03552336278,18501.61306970153,57245.48265152195,15457.93987693443,15308.024521597334,51394.31701682136,51164.38592541547,51319.75827695171,50648.822224526535,49497.47545317234,47940.19972299311
2019-10-18,34518.23397354666,41256.08045218794,46227.82325736848,18053.84256725874,18488.00164707562,56945.67851082712,15471.106589574461,15342.57614732802,50884.541420719564,50699.27267532607,50894.1727837124,50267.740253404256,49161.755074013934,47649.341954528005
2019-10-21,34889.03961917787,41458.39493521795,46616.38736196151,18032.70449841818,18521.684270735626,57384.4645283937,15450.68698298482,15320.093037881206,51536.771198194,51302.4003059649,51454.21935825286,50777.655706621066,49619.667230712,48055.03794162806
2019-10-22,34573.774795471894,41345.703594756145,46206.48963359072,18019.64610375383,18523.713521135753,57006.142883111446,15463.513302944291,15349.14647210611,50982.02703578331,50798.27632380877,50995.10662717534,50368.8474246693,49261.93483438039,47747.63841406911
2019-10-23,34770.26165939421,41492.058003499056,46441.535480635444,18026.622253134312,18549.966065275043,57308.607477596015,15485.169360323413,15377.708359869333,51341.93454385904,51134.98430517613,51312.20095228581,50662.36819279118,49530.653034592215,47991.11758710445
2019-10-24,34962.22604876872,41649.194856218484,46854.18662868619,18025.941610584203,18619.00211283269,57567.92281912073,15491.458612323277,15390.525019042358,51683.36708492087,51457.5797174565,51619.125275016246,50949.508545349694,49796.46230672075,48234.78214917671
2019-10-25,35281.63976951587,41780.92566310095,47173.03671769071,17991.24242017264,18635.22413884089,57777.40493396038,15423.501039128016,15332.974416323186,52236.77893435349,51963.7995282815,52083.52330694647,51366.445588219714,50164.77690979446,48554.798582838535
2019-10-28,35684.15690316009,41813.99073462732,47698.3676562013,17961.54882889753,18623.923042937124,58105.69665673629,15331.89051206359,15211.868413263623,52927.14449629474,52579.86457373579,52630.136464073374,51837.00308729151,50559.035041471805,48874.87665872587
2019-10-29,35330.904931611454,41354.13202009754,47277.14389476556,17981.923405902937,18598.53274634604,57771.853388114076,15336.238865636917,15232.72201446509,52338.59816970661,51995.68015108689,52045.934481885386,51262.17387700996,49998.964159249466,48334.05722020731
2019-10-30,35412.93733431533,41487.19221536903,47497.65185830066,18040.925875082135,18654.26886904507,58021.905643727754,15415.694821250074,15352.512837788057,52478.78477797595,52138.080996919925,52191.52802062391,51408.50745926115,50144.48016644638,48477.356313825505
2019-10-31,35517.11596392081,41666.199389910136,47652.5870574754,18092.18858507841,18676.328803794007,58289.27128291973,15459.842063124634,15462.091197644999,52666.65691773693,52328.17977330434,52385.37656947163,51603.04469017621,50337.82837195453,48667.82739200502
2019-11-01,35913.51377254184,41984.57446098573,48058.32182359537,18047.90861607571,18684.43276022169,58631.43969116107,15450.999362895436,15429.585787492404,53291.22391205779,52925.268753805394,52959.95405592673,52146.53783038915,50846.345489106345,49138.82760429984
2019-11-04,36281.94751389658,42250.591668459354,48420.360589565236,17986.87791540701,18713.11582889237,59186.20267433771,15375.312788463572,15408.311759335282,53855.157760329865,53463.613840576596,53477.063563341355,52634.58667858328,51301.76754164436,49558.75595863722
2019-11-05,36257.368009827056,42109.04430730057,48348.77381383449,17871.847658390307,18670.848479906144,59094.249429397605,15291.345358137714,15237.28681921968,53818.29060994838,53412.414705342766,53411.32703697031,52555.66737131401,51211.06301333026,49457.889463309606
2019-11-06,36173.582176858494,42178.88483429523,48271.1016824973,17929.165979486505,18676.562174789982,58926.28786028926,15316.937008939729,15259.80931652986,53693.44423229823,53310.0498153439,53330.437673324435,52497.13885066064,51174.49568398586,49442.27757411794
2019-11-07,36370.44383529704,42354.258268323065,48491.3023556877,17838.700497717447,18667.411388898923,59129.06394679233,15255.159247831918,15143.90149265851,53985.65141341643,53593.32395496809,53606.97097389305,52762.609108256256,51426.70524217207,49679.60020709809
2019-11-08,36490.95755775701,42412.738576642114,48670.91272131334,17805.76857755169,18676.93957580471,59305.205723973246,15246.516936421547,15118.070799839994,54164.53325056748,53760.54748254994,53763.87611590711,52906.84506975674,51557.349699930484,49796.2044183708
2019-11-11,36477.91968748732,42509.88735529007,48770.59352238872,17784.69591063663,18657.217569290806,59235.1333862936,15194.31439675915,15110.520085761476,54145.18078066802,53756.53623160059,53774.25012337736,52931.182917954444,51594.809528156824,49845.56853444528
2019-11-12,36670.99617728877,42732.32711583967,48922.920763706104,17802.634831811905,18677.44966752912,59552.07849600996,15212.50039566939,15099.511782478525,54431.76953173604,54040.7436967677,54058.22693151867,53210.38834189664,51866.654583045674,50107.896494019675
2019-11-13,36692.484944031174,42780.29462755409,49041.304309563864,17859.130720940935,18703.406869070153,59660.44418389904,15191.593034448617,15168.287652838544,54463.66590000454,54075.310338868185,54095.70510492927,53250.13357484809,51908.17888622418,50150.70114424043
2019-11-14,36809.824371399765,42909.5507221458,49033.17492566561,17900.39222339479,18743.658111251632,59851.6493054557,15215.797964467567,15226.162931727164,54637.83604353254,54247.28401088592,54266.78873398808,53417.60301321785,52070.51164414149,50306.652465519284
2019-11-15,37093.85440037018,43088.43958084118,49244.75337502001,17912.73799400149,18808.069319014485,60297.8043907181,15299.69285131092,15276.978186629764,55059.429637616166,54646.62160314647,54647.020545455336,53772.93668142962,52398.41416010507,50605.602833921315
2019-11-18,37261.11829022799,43361.05323784478,49571.51998062816,17945.29194811776,18827.00199234215,60638.25339589551,15289.09576767162,15321.473138315154,55307.7040357183,54903.02757209618,54913.42146719512,54044.90973789243,52672.9561449193,50879.92958914858
2019-11-19,37362.06146665589,43441.374787246874,49479.58600880167,17954.089457677248,18832.18461442035,60700.99571827501,15278.737452100031,15340.300946817664,55457.536772428284,55047.06054388438,55052.777350070624,54177.4316133092,52797.60147597601,50995.973087846025
2019-11-20,37166.009783020854,43235.071144191475,49331.20760083715,17954.719620295353,18813.94580643374,60440.563816880574,15224.53669799194,15310.687016966547,55166.531859217335,54760.95272263013,54769.3832814715,53901.24338865257,52531.078496216236,50741.08605322226
2019-11-21,37019.66658075909,43125.5065213185,49181.841825003205,17896.127766121255,18774.3991532825,60210.332289198195,15194.120858749568,15198.100247129456,54949.31061386207,54553.013586872956,54569.09843570538,53711.6976912686,52353.723214159545,50576.89511251003
2019-11-22,36944.693786574695,42805.93503677318,49183.50421919462,17890.227865247005,18779.952337417228,60214.0525684288,15217.508272033776,15172.380141377776,54838.02643073091,54413.154914745195,54399.81278896143,53516.14787205546,52134.92466740841,50338.28643338487
2019-11-25,37468.27283377394,43481.776339680975,49894.00122799322,17880.224221564145,18863.98908210887,60949.85890180533,15324.670384149451,15221.496430748184,55615.1892296637,55193.68433368047,55188.87895003135,54300.98287367043,52907.868236983624,51092.669828927705
2019-11-26,37390.44535059167,43198.817523390506,49772.05530547511,17952.979103691687,18899.725383050092,60887.36647898954,15338.836017292817,15324.463407647972,55499.667753035916,55054.58554644207,55025.341559820976,54116.01918184263,52704.209725339395,50873.36262783438
2019-11-27,37637.6058233748,43503.925155598576,50052.1593783006,17938.68197197068,18938.44805325648,61259.56004132044,15393.430039819594,15355.75687253577,55866.53484949669,55421.002374098876,55394.054269158405,54481.088080475376,53062.13995737776,51221.16161521368
2019-11-29,37456.7755307949,43323.59480283077,49906.547785085495,17956.769955613105,18881.54139641729,61002.199604394526,15344.828016261708,15341.720232082816,55598.123466220415,55158.385794163405,55135.217845637046,54230.10988194141,52821.197135351875,50991.955564231655
2019-12-02,37050.048576801324,42935.998666056745,49287.215246023,17840.50932510444,18764.52804150044,60255.58280772261,15211.722875977252,15168.049233375918,54994.4074472966,54570.62081309068,54558.40610006367,53673.16971870061,52288.85871987575,50487.833870448536
2019-12-03,36883.34647268044,42732.935531833726,48900.57678403506,17714.871433509797,18735.531881874755,59988.63793462447,15119.166115642669,15077.617346063787,54746.96692323516,54323.831603777915,54310.416950649735,53427.9694987091,52048.77961268796,50254.86245872963
2019-12-04,37154.1301897684,43063.23531421862,49139.748136430775,17825.510973470828,18805.299433733588,60426.20291243207,15199.55829918092,15168.446173906534,55148.89865179308,54724.763349383284,54713.355688634016,53826.43297975962,52438.97545362822,50633.5585159276
2019-12-05,37248.155454056694,43164.05088712598,49336.59987182988,17865.01144295835,18817.581909243534,60584.61672753517,15233.076054728599,15192.741428034586,55288.46294099749,54862.21683741905,54849.74329016951,53959.58927069351,52567.70532342055,50756.896465730395
2019-12-06,37660.01274394608,43613.480256457064,49911.181002850775,18031.371304348664,18905.545814285644,61240.91985053706,15352.970561250657,15351.980927502453,55899.79405877902,55465.29630508185,55449.14784921561,54545.785743084234,53135.39029663574,51301.7524919755
2019-12-09,37533.39759468323,43346.52598508549,49659.13136023526,17976.374752606458,18873.802395515177,61032.22200694604,15305.818377452993,15302.536351310851,55711.8557057934,55266.009209149575,55234.426131978806,54319.32197142915,52899.9360471174,51060.08963348895
2019-12-10,37610.92903795489,43486.95765090108,49794.62309144886,17956.535381652204,18868.896030847176,61147.67391850331,15305.757510192276,15295.411697679754,55826.93776222905,55386.65896171267,55361.49189410394,54450.66007086641,53034.05309889158,51195.53698575202
2019-12-11,37774.56509608341,43742.47972637202,50151.916721593865,18025.172121479118,18911.240552499963,61420.93724616691,15342.476361511535,15336.212000500876,56069.827269786234,55636.07979918875,55619.24243594791,54712.47411620264,53297.143787262285,51457.314884971864
2019-12-12,38163.607266149425,44339.15820019689,50600.102883920306,18167.412860791024,18982.181601576434,62026.81960275061,15469.248731298456,15462.342211706324,56647.293276893906,56227.670299163765,56229.23995427731,55330.80980197736,53917.29413605119,52073.25278938581
2019-12-13,38117.77552269571,44348.408466520385,50900.476086814946,18182.899745717426,19001.05197278751,61972.963693285754,15480.674993498795,15463.791525444389,56579.26395789615,56168.07050630926,56177.56430805441,55287.75900055315,53882.94306683981,52047.416573195944
2019-12-16,38603.037594931455,44810.605734539706,51322.98159135309,18322.93700463102,19088.691057120363,62741.17576276834,15571.816732493584,15587.575359405968,57299.551815655184,56871.66446911574,56868.3844900748,55954.71611624941,54520.36061427113,52650.956673702014
2019-12-17,38648.162704157774,44887.04758518483,51409.53920375469,18322.355127698112,19094.45024581401,62814.320169967265,15573.15832981868,15616.731962527469,57366.532258008774,56941.19837128558,56940.96784558858,56029.13772641478,54595.80187444563,52726.638205427604
2019-12-18,38737.84462984144,44878.123160651514,51430.56253935667,18333.126147739506,19110.26462205442,62942.3370389563,15568.112783805658,15630.828301209825,57499.64961010838,57058.98360828134,57044.40752348815,56116.805596483166,54667.47276060751,52782.57196821126
2019-12-19,39051.42876936004,45196.32536603464,51825.914957416935,18419.60393437128,19171.103623056133,63449.38321917849,15619.904613394418,15707.361108167763,57965.11118438804,57515.14543314009,57494.721739793444,56554.15934536722,55088.03866665098,53183.33411548018
2019-12-20,39244.31839196653,45476.474127296184,52082.15394289326,18506.738825739496,19234.887372223795,63777.049124931036,15686.766566922315,15759.580773328737,58251.422563332315,57806.476058574044,57793.1881375675,56854.86389586061,55387.883891781115,53479.50837068068
2019-12-23,39433.78859884297,45782.88920450028,52305.35727892534,18531.781746063178,19242.930250596124,64084.58726008644,15687.191641942803,15791.945910032973,58532.65840933903,58097.42669718263,58095.13048033037,57162.76372683896,55698.407007218295,53789.437168566474
2019-12-24,39480.849757145596,45925.2951772175,52312.7025108542,18532.846542933057,19259.02217528734,64163.24058904529,15691.11336864382,15806.447990926508,58602.51258265466,58177.898967823436,58186.73664273458,57263.85803891208,55807.589164805395,53905.18894355458
2019-12-26,39802.697960402926,46264.351382941975,52752.99174579618,18639.485934128763,19325.82944303478,64700.86374779691,15755.641416444583,15882.480237962349,59080.240734331,58647.69044062894,58652.12357540993,57717.45872481062,56245.36150373728,54323.89169975372
2019-12-27,39711.829212725635,46120.52442842384,52681.4535506335,18634.563122258405,19322.972498908894,64561.205160613754,15755.621326930544,15851.590200271537,58945.3617496616,58508.95567060511,58508.53466357549,57571.39154045707,56098.37489905416,54177.44027508956
2019-12-30,39376.8351667382,45749.285589174615,52448.88240092737,18530.62002661383,19255.323460391603,64026.21087140167,15673.093368607371,15773.709751995508,58448.12086158929,58018.825133613675,58021.008425947126,57093.886790967146,55635.24361233092,53732.249885015124
2019-12-31,39503.10784741175,45973.26324715267,52701.93479995304,18569.258344090453,19279.081688500402,64242.00526848332,15701.487565320449,15803.862048843816,58635.55087901636,58214.67780120106,58226.66813767038,57305.903336580675,55851.24024888247,53949.93370280877
2020-01-02,40202.56604873203,46871.79996912552,53525.177155361205,18777.673963464254,19386.62341574549,65440.725074936534,15853.27989485919,15925.699510360066,59673.77595005839,59256.15266102174,59279.0616516158,58352.18974753018,56881.234997777196,54954.782954294285
2020-01-03,39920.38719428188,46638.03758149435,53023.74313632387,18633.999744866833,19335.796990329738,64979.807564579685,15758.75943858576,15760.247685470087,59254.930105295876,58852.27688960581,58887.073198507416,57978.18547546596,56528.21501197468,54624.88395554023
2020-01-06,40228.83611650509,46948.06999673388,53252.89328819154,18709.89940728643,19385.059024677248,65488.50606782107,15804.985275167452,15789.566770485564,59712.769335121986,59302.23447174369,59330.9021869723,58408.86828871721,56941.900872231585,55018.565758130295
2020-01-07,40192.604119994074,47103.9423479927,53285.38408222589,18681.002796503486,19357.18755152649,65429.75969497194,15783.736011346007,15767.581216522176,59658.989184884784,59273.8540519295,59327.55013076687,58430.221241101084,56986.75128048372,55085.12320175111
2020-01-08,40531.7915095719,47644.59981340674,53721.96081537436,18784.05141208992,19395.856963586484,65985.12579654358,15859.276183688407,15853.754931137359,60162.45436833147,59792.08189015415,59864.27657781953,58976.58615980548,57536.93650675755,55633.688847325546
2020-01-09,40899.79558064729,48017.37918675488,54342.10569296878,18929.562123941534,19473.534600044215,66603.96217878442,15965.517434730084,15939.732811262405,60708.692945725845,60327.45246009682,60392.77925750243,59489.84911230499,58030.44826051757,56103.89259039325
2020-01-10,40824.4843123887,47897.1612960809,54383.045778488646,18886.759874450665,19458.565523729554,66480.5067503205,15937.65804167393,15932.567813260306,60596.90635620489,60212.37255106217,60273.57508476911,59368.48730809457,57908.220499231495,55982.00706851743
2020-01-13,41406.658500752004,48976.959137527636,55265.76330656682,19051.347484327103,19560.45523291063,67445.15480359051,16045.89330893406,16109.61723603405,61461.043536856196,61122.01625743186,61233.98698463218,60363.572471251646,58926.68098354784,57012.836969341435
2020-01-14,41218.03530030325,48900.80200399049,54763.14101737572,19009.51353644805,19542.83321203335,67117.59807008249,16043.92097650741,16079.233146581164,61181.06492581634,60861.92124758029,60991.788299135,60142.92817143239,58728.96939782699,56838.653012170216
2020-01-15,41292.82921809723,48755.88185175165,54674.14724833167,19047.232677838725,19583.710343427752,67241.45451401474,16097.055991537858,16067.492632244512,61292.083597795,60943.280091216126,61044.17798097466,60165.85154653198,58723.29228763764,56806.0002952203
2020-01-16,41732.52846012201,49184.21788037052,55253.10802502126,19211.329141055427,19681.468057031845,67962.36807075214,16201.828894957664,16222.990607465606,61944.741291888255,61580.86988413984,61671.450842370825,60772.89007663341,59304.83608553474,57357.97396590152
