,equity
2015-09-02,9821.0171067926
2015-09-03,9807.99065524988
2015-09-04,9795.250583493851
2015-09-08,9805.098441989308
2015-09-09,9754.202855422793
2015-09-10,9759.833089435188
2015-09-11,9769.92993248973
2015-09-14,9769.69375426867
2015-09-15,9745.08299156566
2015-09-16,9790.561871311977
2015-09-17,9852.632205079244
2015-09-18,9876.3999975896
2015-09-21,9845.377898321562
2015-09-22,9830.263059496028
2015-09-23,9838.233518434938
2015-09-24,9902.398169187236
2015-09-25,9873.010847538751
2015-09-28,9829.3968831767
2015-09-29,9827.395848843777
2015-09-30,9815.691673367453
2015-10-01,9818.454530871219
2015-10-02,9912.971819338225
2015-10-05,9902.426228871253
2015-10-06,9930.056136117395
2015-10-07,9923.65088513992
2015-10-08,9907.741137491837
2015-10-09,9959.143671396214
2015-10-12,9982.94135077356
2015-10-13,9996.147585881012
2015-10-14,10062.541962358388
2015-10-15,10050.099419841183
2015-10-16,10031.873379230978
2015-10-19,10021.401515357755
2015-10-20,10024.563710336686
2015-10-21,10003.336229139646
2015-10-22,10019.060266387703
2015-10-23,10002.74180054348
2015-10-26,10018.815390308235
2015-10-27,9984.13123566749
2015-10-28,10061.947152260685
2015-10-29,9961.688018733732
2015-10-30,9952.206999973676
2015-11-02,10032.76450064353
2015-11-03,10055.764156989459
2015-11-04,10025.755205607904
2015-11-05,9996.198697614906
2015-11-06,10260.69697442561
2015-11-09,10191.8748996974
2015-11-10,10087.413123611004
2015-11-11,10055.612662639207
2015-11-12,9996.266684525955
2015-11-13,9855.94826585139
2015-11-16,9864.034300650017
2015-11-17,9823.746075437139
2015-11-18,9838.513717662812
2015-11-19,9874.576832268871
2015-11-20,9862.532490104708
2015-11-23,9799.023081294783
2015-11-24,9821.290070310739
2015-11-25,9790.622874117944
2015-11-27,9815.870508061058
2015-11-30,9828.397312771973
2015-12-01,9967.057286287838
2015-12-02,9905.510959368292
2015-12-03,9803.49203835199
2015-12-04,10052.681666271117
2015-12-07,9977.056974592113
2015-12-08,9992.835886238005
2015-12-09,9859.815057847263
2015-12-10,9892.525642290386
2015-12-11,9749.277441852877
2015-12-14,9680.331906175832
2015-12-15,9672.918310970088
2015-12-16,9712.413815250982
2015-12-17,9648.828420870605
2015-12-18,9692.096999787793
2015-12-21,9732.45931848323
2015-12-22,9715.560755807799
2015-12-23,9708.454646957163
2015-12-24,9734.399338975498
2015-12-28,9720.676051689554
2015-12-29,9821.438706606968
2015-12-30,9760.768501804101
2015-12-31,9663.488577725357
2016-01-04,9692.109745180365
2016-01-05,9702.028540078554
2016-01-06,9755.54941541651
2016-01-07,9783.95977880955
2016-01-08,9770.47952391475
2016-01-11,9738.922796502136
2016-01-12,9745.407290935416
2016-01-13,9749.63305448913
2016-01-14,9709.200926224728
2016-01-15,9737.880408920064
2016-01-19,9735.87081903025
2016-01-20,9779.115290086005
2016-01-21,9778.72683505483
2016-01-22,9776.843082089468
2016-01-25,9805.646714759869
2016-01-26,9854.334185575472
2016-01-27,9857.910346141567
2016-01-28,9837.039200060519
2016-01-29,9889.70931895812
2016-02-01,9914.676444872961
2016-02-02,9926.601582144021
2016-02-03,9955.336709030656
2016-02-04,9995.415246538818
2016-02-05,10025.76723202072
2016-02-08,10077.054813720068
2016-02-09,10071.810318918875
2016-02-10,10108.4384782719
2016-02-11,10237.104515979396
2016-02-12,10208.400756263716
2016-02-16,10120.290232963252
2016-02-17,10146.397929904686
2016-02-18,10233.628957637877
2016-02-19,10214.358341859292
2016-02-22,10170.550941049318
2016-02-23,10215.132767034589
2016-02-24,10231.135316839393
2016-02-25,10262.55504403381
2016-02-26,10217.815517130515
2016-02-29,10256.521515944129
2016-03-01,10226.961518041708
2016-03-02,10246.894043524311
2016-03-03,10306.47541670124
2016-03-04,10290.335101534607
2016-03-07,10293.778056279298
2016-03-08,10293.408777968254
2016-03-09,10259.128218361744
2016-03-10,10298.325935339542
2016-03-11,10248.485649886294
2016-03-14,10211.460734229733
2016-03-15,10213.417588016928
2016-03-16,10309.469360863164
2016-03-17,10304.684523363207
2016-03-18,10304.949543246355
2016-03-21,10305.472642810326
2016-03-22,10301.683618896152
2016-03-23,10284.124064943046
2016-03-24,10291.998940057021
2016-03-28,10305.369429249042
2016-03-29,10434.598309687904
2016-03-30,10452.500801037977
2016-03-31,10450.382352890434
2016-04-01,10499.19004946606
2016-04-04,10443.599825618165
2016-04-05,10377.750353601275
2016-04-06,10450.894340354427
2016-04-07,10349.10256659631
2016-04-08,10369.750573016736
2016-04-11,10368.607754170356
2016-04-12,10422.343664704738
2016-04-13,10531.32937338804
2016-04-14,10526.423191589354
2016-04-15,10534.914132044565
2016-04-18,10506.141844581074
2016-04-19,10456.833530901447
2016-04-20,10467.92081028441
2016-04-21,10419.329511023252
2016-04-22,10344.27538332038
2016-04-25,10317.359964504478
2016-04-26,10368.365649564288
2016-04-27,10433.062512287734
2016-04-28,10309.415042412742
2016-04-29,10236.474362899718
2016-05-02,10327.101938407184
2016-05-03,10207.720349197756
2016-05-04,10111.151570361824
2016-05-05,10109.111011090003
2016-05-06,10169.095554377476
2016-05-09,10166.524567725502
2016-05-10,10302.293850788714
2016-05-11,10237.150738239776
2016-05-12,10215.561309533958
2016-05-13,10466.812139665071
2016-05-16,10582.584422250111
2016-05-17,10506.574348483695
2016-05-18,10546.292127219771
2016-05-19,10532.795293923218
2016-05-20,10607.503213416036
2016-05-23,10586.896559666327
2016-05-24,10754.409499607596
2016-05-25,10800.000000432106
2016-05-26,10801.413216949724
2016-05-27,10864.969364204147
2016-05-31,10906.080282548459
2016-06-01,10939.130976575343
2016-06-02,10988.2897171477
2016-06-03,10915.727618481285
2016-06-06,10931.924707732025
2016-06-07,10947.500467742519
2016-06-08,10997.227045837546
2016-06-09,11050.189440171764
2016-06-10,10931.400374368655
2016-06-13,10904.740578668909
2016-06-14,10903.507662741611
2016-06-15,10926.531726626063
2016-06-16,10943.687237381391
2016-06-17,10875.69529573477
2016-06-20,10829.656681452992
2016-06-21,10760.523028395066
2016-06-22,10768.136122491811
2016-06-23,10741.54451933022
2016-06-24,10924.931878786585
2016-06-27,10962.826582277525
2016-06-28,10943.528417497319
2016-06-29,10957.906939716726
2016-06-30,10999.677069925589
2016-07-01,11061.918346345368
2016-07-05,11041.624875879806
2016-07-06,11107.337285597196
2016-07-07,11148.23027196893
2016-07-08,11372.108569402768
2016-07-11,11466.252346795714
2016-07-12,11530.669664313438
2016-07-13,11529.406903598669
2016-07-14,11561.656017687237
2016-07-15,11536.045435531838
2016-07-18,11563.502812823217
2016-07-19,11578.975849599134
2016-07-20,11631.624373959572
2016-07-21,11562.000505178084
2016-07-22,11675.38934664417
2016-07-25,11694.20161891938
2016-07-26,11724.955993383819
2016-07-27,11677.559912353487
2016-07-28,11700.060633715906
2016-07-29,11783.557646014637
2016-08-01,11802.336082110727
2016-08-02,11736.492792315192
2016-08-03,11769.618467318767
2016-08-04,11847.491485823006
2016-08-05,11932.893012513729
2016-08-08,11967.348932602206
2016-08-09,11997.835254602445
2016-08-10,11966.072152810126
2016-08-11,12021.097877489066
2016-08-12,12130.634749586476
2016-08-15,12163.88486669746
2016-08-16,12114.954442267697
2016-08-17,12073.947526967277
2016-08-18,12119.18922235319
2016-08-19,12111.44742224495
2016-08-22,12106.868196306354
2016-08-23,12142.713370342944
2016-08-24,12064.443681830957
2016-08-25,12046.484648443482
2016-08-26,12033.055834851431
2016-08-29,12054.499325300612
2016-08-30,11993.509523900962
2016-08-31,11962.37984043508
2016-09-01,12051.702255496371
2016-09-02,12082.369186220338
2016-09-06,12133.016337322664
2016-09-07,12108.402530758947
2016-09-08,12037.3414195239
2016-09-09,11739.775096980964
2016-09-12,11900.386120850306
2016-09-13,11782.909646327631
2016-09-14,11810.455088236578
2016-09-15,12002.997719321254
2016-09-16,11989.363249190385
2016-09-19,11979.860411033707
2016-09-20,11958.41564337234
2016-09-21,12113.954735799229
2016-09-22,12167.032964624223
2016-09-23,12098.412930248078
2016-09-26,12038.812693506163
2016-09-27,12167.528388569235
2016-09-28,12199.931874035734
2016-09-29,12131.31072686201
2016-09-30,12205.146914951894
2016-10-03,12168.072519770623
2016-10-04,12099.228504261226
2016-10-05,12112.628803491867
2016-10-06,12098.703291709571
2016-10-07,12080.072549777437
2016-10-10,12155.103869644505
2016-10-11,12048.321718582156
2016-10-12,12090.90273826779
2016-10-13,12040.140725853948
2016-10-14,12085.52721108893
2016-10-17,12060.396083787628
2016-10-18,12132.513344421614
2016-10-19,12124.184393635578
2016-10-20,12144.54225271135
2016-10-21,12224.819538960504
2016-10-24,12410.570050286959
2016-10-25,12454.843252368246
2016-10-26,12379.739639084091
2016-10-27,12276.411924509464
2016-10-28,12255.886547598877
2016-10-31,12290.65675762795
2016-11-01,12156.093610029002
2016-11-02,12127.892782369325
2016-11-03,12062.67661366843
2016-11-04,12009.583378925203
2016-11-07,12267.651255219886
2016-11-08,12293.802462136204
2016-11-09,12243.099297486851
2016-11-10,12022.802243146623
2016-11-11,12669.361891697292
2016-11-14,12746.075136437157
2016-11-15,12817.073090098082
2016-11-16,12794.60801360078
2016-11-17,12907.967412333535
2016-11-18,12904.755622145727
2016-11-21,12962.334671005681
2016-11-22,13009.226261557784
2016-11-23,13000.034364210087
2016-11-25,13018.510364539561
2016-11-28,12942.62076428944
2016-11-29,12944.874060629483
2016-11-30,12923.588117362062
2016-12-01,12928.65130909296
2016-12-02,12914.19283324121
2016-12-05,13035.33800349853
2016-12-06,13085.163352930198
2016-12-07,13240.636790707616
2016-12-08,13298.003393669842
2016-12-09,13334.474906417188
2016-12-12,13284.890268320243
2016-12-13,13325.546773224003
2016-12-14,13222.683763494973
2016-12-15,13245.787436515657
2016-12-16,13213.182390461634
2016-12-19,13304.531945695706
2016-12-20,13351.950096040262
2016-12-21,13327.356377924172
2016-12-22,13289.801488781104
2016-12-23,13304.646745459542
2016-12-27,13330.186736000314
2016-12-28,13247.093912856859
2016-12-29,13240.161613571458
2016-12-30,13195.79052457003
2017-01-03,13283.262121209958
2017-01-04,13375.512085111048
2017-01-05,13308.846962385494
2017-01-06,13324.999637348807
2017-01-09,13270.147622298327
2017-01-10,13316.94557818675
2017-01-11,13378.591807154295
2017-01-12,13293.25916879583
2017-01-13,13349.254982686341
2017-01-17,13208.80902986047
2017-01-18,13244.073694685736
2017-01-19,13181.534810510362
2017-01-20,13243.478328736419
2017-01-23,13211.556390542033
2017-01-24,13346.804800421825
2017-01-25,13460.381214579907
2017-01-26,13470.052732909691
2017-01-27,13504.367747097273
2017-01-30,13386.969745296628
2017-01-31,13380.961524619157
2017-02-01,13336.69199798627
2017-02-02,13305.105573521134
2017-02-03,13472.135905264982
2017-02-06,13450.318649956362
2017-02-07,13450.158822369685
2017-02-08,13436.435369357494
2017-02-09,13563.860020867749
2017-02-10,13607.471911296694
2017-02-13,13653.195564679281
2017-02-14,13715.98479568809
2017-02-15,13773.49407225282
2017-02-16,13775.71604454429
2017-02-17,13794.614415812111
2017-02-21,13928.047949670072
2017-02-22,13936.859679037208
2017-02-23,13697.80871745639
2017-02-24,13709.706336259784
2017-02-27,13699.162563219441
2017-02-28,13669.459577370482
2017-03-01,13834.838596493686
2017-03-02,13754.453572312983
2017-03-03,13784.501115454264
2017-03-06,13752.578747633843
2017-03-07,13739.908669513597
2017-03-08,13730.17790155489
2017-03-09,13724.477324288819
2017-03-10,13780.630998355597
2017-03-13,13795.222552770292
2017-03-14,13761.542554997235
2017-03-15,13874.092512424162
2017-03-16,13874.757415443373
2017-03-17,13874.209271448772
2017-03-20,13910.0296579633
2017-03-21,13756.576508567206
2017-03-22,13841.64297992797
2017-03-23,13809.816736872133
2017-03-24,13816.083971640275
2017-03-27,13827.263470872484
2017-03-28,13936.868799610078
2017-03-29,13970.023002125425
2017-03-30,13976.39427210926
2017-03-31,13961.237324209038
2017-04-03,13958.942393532756
2017-04-04,13988.619802087922
2017-04-05,13942.064908087455
2017-04-06,13938.61635413715
2017-04-07,13928.020986112699
2017-04-10,13920.620982670403
2017-04-11,13875.076007830721
2017-04-12,13850.181334485018
2017-04-13,13799.855643911684
2017-04-17,13895.369622726563
2017-04-18,13879.826915725898
2017-04-19,13864.444516081583
2017-04-20,13975.341515188316
2017-04-21,13962.728076785987
2017-04-24,14073.515008562257
2017-04-25,14136.317794378734
2017-04-26,14105.88482540288
2017-04-27,14146.815705136043
2017-04-28,14155.889145335977
2017-05-01,14255.157995588243
2017-05-02,14270.747120735312
2017-05-03,14220.735373901445
2017-05-04,14214.339239725308
2017-05-05,14303.313610432819
2017-05-08,14365.29419429274
2017-05-09,14385.735590062033
2017-05-10,14397.42148184998
2017-05-11,14385.49585942961
2017-05-12,14429.344482936673
2017-05-15,14464.841875818787
2017-05-16,14495.157178639398
2017-05-17,14185.776060061313
2017-05-18,14283.71173665183
2017-05-19,14348.649654695904
2017-05-22,14440.20260874111
2017-05-23,14443.070813826376
2017-05-24,14483.740349884754
2017-05-25,14568.23315269559
2017-05-26,14584.435952869162
2017-05-30,14601.716135137458
2017-05-31,14574.329511155334
2017-06-01,14640.477323557167
2017-06-02,14785.698725340077
2017-06-05,14769.018159341542
2017-06-06,14783.473160038677
2017-06-07,14818.357992574938
2017-06-08,14794.157820612156
2017-06-09,14566.645969482532
2017-06-12,14464.597352357589
2017-06-13,14565.334304822734
2017-06-14,14510.47581082762
2017-06-15,14465.820358187959
2017-06-16,14429.300287443848
2017-06-19,14582.37423990456
2017-06-20,14468.344755869935
2017-06-21,14519.606342633873
2017-06-22,14509.282394772928
2017-06-23,14558.430166347556
2017-06-26,14504.683699242303
2017-06-27,14339.67513163625
2017-06-28,14482.595338233274
2017-06-29,14306.84899740394
2017-06-30,14325.917771641778
2017-07-03,14335.145451631119
2017-07-05,14422.922906191867
2017-07-06,14330.039996489279
2017-07-07,14437.218556209311
2017-07-10,14473.551076783122
2017-07-11,14434.809265832218
2017-07-12,14547.555217170899
2017-07-13,14600.7197586128
2017-07-14,14654.315580110122
2017-07-17,14673.511948188934
2017-07-18,14698.52627120282
2017-07-19,14773.154540160844
2017-07-20,14791.036000705048
2017-07-21,14782.670228638714
2017-07-24,14791.581287672969
2017-07-25,14818.407081486394
2017-07-26,14834.988237658781
2017-07-27,14753.928003398474
2017-07-28,14753.369504529117
2017-07-31,14774.97477054289
2017-08-01,14816.59243834338
2017-08-02,14809.501647039548
2017-08-03,14784.610672632343
2017-08-04,14849.81404031827
2017-08-07,14855.454631725832
2017-08-08,14852.005664542474
2017-08-09,14853.236845687989
2017-08-10,14644.767322700194
2017-08-11,14681.496757292602
2017-08-14,15023.707948377685
2017-08-15,14992.78462841059
2017-08-16,15001.089278339998
2017-08-17,14775.873599557674
2017-08-18,14773.491604637475
2017-08-21,14708.52976458537
2017-08-22,14881.880042909812
2017-08-23,14899.195711445052
2017-08-24,14877.073400537143
2017-08-25,14881.045570082888
2017-08-28,14913.159828193322
2017-08-29,14920.040095112076
2017-08-30,14974.96684378949
2017-08-31,15083.452548595142
2017-09-01,15118.271273908016
2017-09-05,14906.68334081559
2017-09-06,14915.54469465621
2017-09-07,14853.223168501901
2017-09-08,14799.601955263615
2017-09-11,14976.901948012372
2017-09-12,14987.526246719535
2017-09-13,14986.401009621548
2017-09-14,14935.637610827915
2017-09-15,15156.612228349384
2017-09-18,15243.94441872916
2017-09-19,15256.471489541118
2017-09-20,15155.802213006496
2017-09-21,14982.186143824572
2017-09-22,14944.564740060081
2017-09-25,14754.6531398453
2017-09-26,14762.137787367867
2017-09-27,14935.163844728853
2017-09-28,14949.437777293324
2017-09-29,15051.593687390261
2017-10-02,15055.662838094277
2017-10-03,15065.551403016274
2017-10-04,15111.19650684689
2017-10-05,15206.69749810614
2017-10-06,15225.556947072753
2017-10-09,15314.215812875316
2017-10-10,15383.48576287635
2017-10-11,15441.398998637731
2017-10-12,15455.98377541111
2017-10-13,15557.435917333172
2017-10-16,15622.522317234932
2017-10-17,15614.880530829369
2017-10-18,15621.646624384925
2017-10-19,15665.10158538359
2017-10-20,15736.908934826723
2017-10-23,15719.53300020235
2017-10-24,15773.3933626093
2017-10-25,15652.039556351718
2017-10-26,15688.460222250362
2017-10-27,16055.360921290103
2017-10-30,16066.027102737584
2017-10-31,16095.3673286091
2017-11-01,16095.04226055965
2017-11-02,16132.16973226091
2017-11-03,16199.137372016781
2017-11-06,16237.093854370942
2017-11-07,16262.851058639095
2017-11-08,16265.727322042612
2017-11-09,16146.747279197854
2017-11-10,16289.390238529195
2017-11-13,16250.093360287434
2017-11-14,16267.419566784356
2017-11-15,16131.882361506621
2017-11-16,16253.628517842333
2017-11-17,16193.360682206952
2017-11-20,16247.529857748606
2017-11-21,16390.80697414833
2017-11-22,16348.818768481035
2017-11-24,16413.1687425597
2017-11-27,16400.228788612938
2017-11-28,16437.091064182765
2017-11-29,16060.849550478832
2017-11-30,16214.139962484318
2017-12-01,16142.843144713805
2017-12-04,15898.834264855735
2017-12-05,15894.11893870142
2017-12-06,15947.059102079797
2017-12-07,15991.187072236398
2017-12-08,16088.016770420545
2017-12-11,16165.271860974139
2017-12-12,16168.443385404671
2017-12-13,16043.129230571505
2017-12-14,15978.041926848657
2017-12-15,16208.767783198775
2017-12-18,16292.665635099544
2017-12-19,16207.037681283715
2017-12-20,16184.345669998767
2017-12-21,16236.12557997289
2017-12-22,16229.031903822854
2017-12-26,16178.47421369386
2017-12-27,16200.098577434286
2017-12-28,16228.058289337643
2017-12-29,16124.463960417843
2018-01-02,16268.487037451498
2018-01-03,16337.824631704396
