signal_date,exec_date,regime,stress_level,equity,w_SHY,w_IEF,w_TLT,w_SPY,w_MTUM,w_USMV,w_GLD,w_MSFT,w_NVDA,w_XLK,w_AAPL,w_QQQ,w_IWM,w_XLF
2019-06-21,2019-06-24,risk_on_strong,low_stress,16016.960083438154,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,,,,,0.288
2019-06-28,2019-07-01,risk_on_strong,low_stress,15954.56688367185,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,,,,,0.288
2019-07-05,2019-07-08,risk_on_strong,low_stress,16118.763204675442,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,,,,,0.288
2019-07-12,2019-07-15,risk_on_strong,low_stress,16304.30640211847,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2019-07-19,2019-07-22,risk_on_strong,low_stress,16147.976956565852,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2019-07-26,2019-07-29,risk_on_strong,low_stress,16324.245242983076,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2019-08-02,2019-08-05,risk_on_normal,low_stress,15863.388257812709,0.056,0.0,,0.056,0.296,0.056,0.056,0.192,,0.288,,,,
2019-08-09,2019-08-12,risk_on_strong,low_stress,16406.137020655064,0.0859,0.0,,0.0859,0.2812,0.0859,0.0859,0.1875,,,0.1875,,,
2019-08-16,2019-08-19,risk_on_strong,low_stress,16544.869829601696,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,0.1905,,0.2857,0.1905,,,
2019-08-23,2019-08-26,risk_on_strong,low_stress,16151.447144238648,0.1012,0.0322,,0.069,0.069,0.069,0.1012,0.1862,0.1862,,0.1862,,,
2019-08-30,2019-09-03,risk_on_strong,low_stress,16322.633880260571,0.1079,0.0533,,0.0546,0.0546,0.0546,0.1079,0.1891,0.1891,,0.1891,,,
2019-09-06,2019-09-09,risk_on_strong,low_stress,16765.051435746,0.0998,0.0701,,0.0296,0.0296,0.0296,0.0998,,0.1941,0.2533,0.1941,,,
2019-09-13,2019-09-16,risk_on_strong,low_stress,16830.249481526535,0.1051,0.0801,,0.0249,0.0249,0.0249,0.1051,,0.195,0.2449,0.195,,,
2019-09-20,2019-09-23,risk_on_strong,low_stress,16668.856263607613,0.0995,0.0696,,0.0299,0.0299,0.0299,0.0995,,0.194,,0.194,,,0.2538
2019-09-27,2019-09-30,risk_on_strong,low_stress,16557.853001561318,0.11,0.06,,0.05,0.05,0.05,0.11,0.19,0.19,,0.19,,,
2019-10-04,2019-10-07,risk_on_normal,low_stress,16775.23570265514,0.1055,0.0458,,0.0597,0.0597,0.0597,0.1055,0.1881,0.1881,,0.1881,,,
2019-10-11,2019-10-14,risk_on_normal,low_stress,16984.340806001637,0.1008,0.031,,0.0698,0.0698,0.0698,0.1008,0.186,0.186,,0.186,,,
2019-10-18,2019-10-21,risk_on_normal,low_stress,17014.613171014247,0.1746,0.127,,0.0476,0.0476,0.0476,0.1746,,0.1905,,0.1905,,,
2019-10-25,2019-10-28,risk_on_strong,low_stress,17267.8162614916,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,0.2857,0.1905,,,
2019-11-01,2019-11-04,risk_on_strong,low_stress,17379.3537199107,0.0794,0.0317,,0.0476,0.0476,0.0476,0.0794,,0.1905,0.2857,0.1905,,,
2019-11-08,2019-11-11,risk_on_strong,low_stress,17380.80301837679,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,,0.2791
2019-11-15,2019-11-18,risk_on_strong,low_stress,17420.810960965573,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,,0.2791
2019-11-22,2019-11-25,risk_on_strong,low_stress,17334.370720537758,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,,0.2791
2019-11-29,2019-12-02,risk_on_strong,low_stress,17318.750286700433,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,,0.186,,,0.2791
2019-12-06,2019-12-09,risk_on_strong,low_stress,17531.89390993896,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2019-12-13,2019-12-16,risk_on_strong,low_stress,17924.273448463075,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2019-12-20,2019-12-23,risk_on_strong,low_stress,18216.093183142446,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2019-12-27,2019-12-30,risk_on_strong,low_stress,18348.66804599127,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2020-01-03,2020-01-06,risk_on_strong,low_stress,18553.635297938858,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2020-01-10,2020-01-13,risk_on_strong,low_stress,18844.616068774143,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,0.2791,0.186,,,
2020-01-17,2020-01-21,risk_on_strong,low_stress,18978.365664849593,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2020-01-24,2020-01-27,risk_on_strong,low_stress,18993.167966993777,0.0698,0.0,,0.0698,0.0698,0.0698,0.0698,,0.186,0.2791,0.186,,,
2020-01-31,2020-02-03,risk_on_strong,low_stress,18939.483633303043,0.0909,0.0,,0.0909,0.0909,0.0909,0.0909,0.1818,0.1818,,0.1818,,,
2020-02-07,2020-02-10,risk_on_strong,low_stress,19500.599066777962,0.1008,0.031,,0.0698,0.0698,0.0698,0.1008,0.186,0.186,,0.186,,,
2020-02-14,2020-02-18,risk_on_strong,low_stress,19900.97222615312,0.1008,0.031,,0.0698,0.0698,0.0698,0.1008,0.186,0.186,,0.186,,,
2020-02-21,2020-02-24,risk_on_strong,low_stress,19665.713341150506,0.1019,0.0344,,0.0674,0.0674,0.0674,0.1019,0.1865,0.1865,,0.1865,,,
2020-02-28,2020-03-02,crash_risk,low_stress,18690.503173361045,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-03-06,2020-03-09,crash_risk,low_stress,19168.79565335921,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-03-13,2020-03-16,crash_risk,low_stress,18370.045067246156,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-03-20,2020-03-23,crash_risk,low_stress,18167.42829235521,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-03-27,2020-03-30,crash_risk,low_stress,18698.292512756623,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-04-03,2020-04-06,crash_risk,low_stress,18614.702721300357,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-04-09,2020-04-13,crash_risk,low_stress,18751.71595251257,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-04-17,2020-04-20,crash_risk,low_stress,18788.69716216588,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
2020-04-24,2020-04-27,crash_risk,low_stress,18895.599063913403,0.3,0.3,,0.0333,0.0333,0.0333,0.3,,,,,,,
